customerID,gender,SeniorCitizen,Partner,Dependents
7714-YXSMB,Female,0,No,No
4070-OKWVH,Female,0,Yes,No
1689-YQBYY,Female,0,No,Yes
1895-QTKDO,Female,0,No,No
3537-RYBHH,Female,1,Yes,No
5414-OFQCB,Male,0,No,No
1031-IIDEO,Female,0,No,No
3258-SYSWS,Male,1,No,No
0723-VSOBE,Female,1,No,No
6188-UXBBR,Female,0,Yes,No
1941-HOSAM,Male,0,Yes,Yes
3633-CDBUW,Male,0,No,Yes
8295-KMENE,Female,0,Yes,Yes
0125-LZQXK,Male,0,No,No
9730-DRTMJ,Male,0,Yes,No
1047-RNXZV,Male,0,No,No
5699-BNCAS,Male,1,No,No
0206-TBWLC,Female,0,Yes,No
3131-NWVFJ,Female,0,Yes,Yes
0596-BQCEQ,Female,0,Yes,Yes
5248-RPYWW,Female,1,Yes,Yes
6362-QHAFM,Male,0,Yes,No
7394-LWLYN,Female,0,No,No
2452-MRMZF,Female,1,Yes,No
6609-MXJHJ,Female,0,Yes,Yes
5981-ITEMU,Male,0,Yes,No
0191-EQUUH,Female,0,No,Yes
9253-VIFJQ,Male,0,Yes,No
1245-HARPS,Female,0,Yes,No
5627-TVBPP,Female,0,No,Yes
1137-DGOWI,Female,0,Yes,No
8812-ZRHFP,Female,0,Yes,Yes
5223-UZAVK,Male,0,No,No
0730-BGQGF,Male,0,Yes,Yes
4430-UZIPO,Male,0,No,No
3030-YDNRM,Male,0,No,No
2025-JKFWI,Male,0,No,No
2332-TODQS,Female,0,No,No
3709-OIJEA,Male,0,No,No
0930-EHUZA,Female,0,No,No
9174-IHETN,Female,0,No,Yes
5724-BIDBU,Male,0,Yes,No
1217-VASWC,Male,1,Yes,No
1735-XMJVH,Male,0,Yes,Yes
1791-PQHBB,Female,0,No,Yes
1492-QGCLU,Male,0,Yes,Yes
3327-YBAKM,Female,0,Yes,No
5206-HPJKM,Male,0,No,No
9814-AOUDH,Male,0,No,No
6888-SBYAI,Male,0,No,No
1545-ACTAS,Female,0,Yes,Yes
7634-WSWDB,Female,0,No,Yes
6818-DJXAA,Female,0,No,Yes
2896-TBNBE,Male,0,Yes,No
2498-XLDZR,Female,0,Yes,Yes
5439-WIKXB,Male,1,Yes,No
3393-FMZPV,Female,0,No,No
1452-KIOVK,Male,0,No,Yes
5789-LDFXO,Male,0,No,No
6620-HVDUJ,Male,0,No,No
8659-HDIYE,Female,1,No,No
5760-IFJOZ,Male,0,No,No
7442-YGZFK,Male,0,No,No
7537-CBQUZ,Male,1,No,No
0939-EREMR,Female,0,No,Yes
7395-XWZOY,Male,0,No,No
0292-WEGCH,Female,0,Yes,Yes
4487-ZYJZK,Female,0,Yes,Yes
5539-TMZLF,Male,1,No,No
9610-WCESF,Male,0,No,No
1264-BYWMS,Male,0,No,No
1177-XZBJL,Male,0,Yes,Yes
6199-IPCAO,Female,0,Yes,Yes
3800-LYTRK,Female,0,No,No
8869-TORSS,Female,0,No,No
0667-NSRGI,Female,0,Yes,No
2853-CWQFQ,Male,0,No,Yes
3378-AJRAO,Male,0,Yes,Yes
1450-SKCVI,Female,0,No,No
8069-YQQAJ,Male,0,No,No
4450-DLLMH,Male,0,No,No
3340-QBBFM,Male,1,Yes,No
5669-SRAIP,Female,0,No,No
9220-CXRSC,Female,0,Yes,Yes
7878-RTCZG,Female,0,No,No
0708-SJDIS,Female,0,No,No
3842-QTGDL,Male,0,Yes,No
7473-ZBDSN,Female,0,Yes,Yes
6559-RAKOZ,Male,0,Yes,Yes
9689-PTNPG,Male,0,No,No
5859-HZYLF,Male,0,Yes,Yes
6234-PFPXL,Male,0,Yes,No
6289-CPNLD,Male,0,Yes,Yes
6368-TZZDT,Male,0,Yes,Yes
3865-ZFZIB,Male,0,No,No
9134-WYRVP,Male,0,No,No
7663-RGWBC,Male,0,No,No
0258-NOKBL,Male,0,No,No
6469-MRVET,Male,0,Yes,Yes
2834-JKOOW,Female,0,No,No
7639-LIAYI,Male,0,No,No
4710-FDUIZ,Male,0,Yes,No
5835-BEQEU,Male,0,No,No
5701-GUXDC,Female,0,Yes,No
5795-KTGUD,Female,0,Yes,No
7009-LGECI,Female,0,No,No
6285-FTQBF,Male,0,Yes,Yes
0691-NIKRI,Female,0,No,No
1587-FKLZB,Male,1,Yes,Yes
1064-FBXNK,Male,0,Yes,Yes
3197-ARFOY,Female,1,No,No
8717-VCTXJ,Male,0,No,No
4947-DSMXK,Male,0,Yes,Yes
4614-NUVZD,Female,0,No,No
2925-VDZHY,Male,0,Yes,Yes
7297-DVYGA,Female,0,No,No
0533-BNWKF,Female,1,Yes,No
6097-EQISJ,Female,0,Yes,Yes
6267-DCFFZ,Female,1,Yes,No
5913-INRQV,Male,1,Yes,No
5536-SLHPM,Female,0,Yes,No
6838-YAUVY,Female,0,No,No
4628-CTTLA,Male,0,No,No
1867-BDVFH,Male,0,Yes,Yes
3845-FXCYS,Male,0,No,No
3223-DWFIO,Male,1,No,No
3569-JFODW,Female,0,Yes,Yes
0442-TDYUO,Male,0,Yes,No
9534-NSXEM,Male,0,No,No
5384-ZTTWP,Female,0,Yes,Yes
9274-UARKJ,Female,0,No,No
0835-JKADZ,Female,0,No,No
9968-FFVVH,Male,0,No,No
2369-FEVNO,Male,0,No,No
7940-UQQUG,Female,0,Yes,Yes
6959-GQEGV,Male,0,No,No
5702-SKUOB,Female,0,Yes,No
3640-PHQXK,Female,0,No,No
3192-NQECA,Male,0,Yes,No
4002-BQWPQ,Male,0,No,No
4193-IBKSW,Male,0,Yes,Yes
6784-XYJAE,Female,0,No,No
1942-OQFRW,Male,0,No,No
3213-VVOLG,Male,0,Yes,Yes
2805-AUFQN,Female,0,No,No
9498-FIMXL,Female,0,No,No
3026-ATZYV,Female,0,Yes,Yes
6350-XFYGW,Male,1,No,No
6421-SZVEM,Female,0,Yes,Yes
2580-ASVVY,Female,0,Yes,No
7140-ADSMJ,Male,0,No,No
5207-PLSTK,Male,0,Yes,Yes
0357-NVCRI,Female,0,No,Yes
4735-ASGMA,Male,0,No,No
1704-NRWYE,Female,1,No,No
4658-HCOHW,Female,0,Yes,Yes
4283-FUTGF,Male,1,No,No
4712-AUQZO,Male,0,No,No
0363-QJVFX,Male,0,No,No
1261-FWTTE,Male,1,No,No
5906-DVAPM,Female,0,Yes,Yes
8234-GSZYK,Male,0,No,No
4816-JBHOV,Male,1,No,No
6435-SRWBJ,Female,0,No,No
9715-SBVSU,Male,0,Yes,Yes
7878-JGDKK,Male,0,No,No
9367-TCUYN,Female,0,No,No
1334-PDUKM,Female,0,Yes,No
7249-WBIYX,Male,0,Yes,No
0691-JVSYA,Female,0,Yes,No
3224-DFQNQ,Female,0,Yes,No
7956-XQWGU,Male,0,No,No
8988-ECPJR,Female,1,Yes,Yes
4706-AXVKM,Female,1,No,No
3913-RDSJZ,Female,0,Yes,No
0620-DLSLK,Female,0,No,No
3039-MJSLN,Male,0,No,Yes
1307-ATKGB,Male,0,No,No
6023-GSSXW,Female,0,Yes,No
0564-MUUQK,Female,0,Yes,Yes
6137-MFAJN,Female,0,No,No
9206-GVPEQ,Male,0,Yes,No
4395-PZMSN,Male,1,No,No
9389-ACWBI,Female,0,Yes,Yes
8775-ERLNB,Male,1,Yes,No
9574-RKJIF,Male,0,Yes,Yes
7315-WYOAW,Male,0,No,No
3214-IYUUQ,Female,0,Yes,No
9618-LFJRU,Female,0,No,No
4190-MFLUW,Female,0,Yes,Yes
2150-WLKUW,Female,0,Yes,No
6171-ZTVYB,Male,0,Yes,No
7590-VHVEG,Female,0,Yes,No
5186-EJEGL,Male,0,No,No
1178-PZGAB,Female,0,No,No
0196-JTUQI,Female,0,No,No
4299-SIMNS,Male,0,No,No
0859-YGKFW,Male,0,Yes,Yes
3638-DIMPH,Female,0,Yes,No
6715-OFDBP,Male,0,No,No
0177-PXBAT,Male,1,Yes,No
1221-GHZEP,Female,0,No,No
8809-XKHMD,Male,0,Yes,No
9367-WXLCH,Male,0,No,No
1976-CFOCS,Female,1,Yes,No
2270-CHBFN,Female,0,Yes,No
2085-BOJKI,Male,0,Yes,No
9647-ERGBE,Female,0,Yes,Yes
7480-SPLEF,Male,0,Yes,Yes
7811-JIVPF,Female,0,No,No
6275-YDUVO,Female,0,No,No
7675-OZCZG,Female,1,No,No
4973-RLZVI,Female,0,No,No
6650-VJONK,Male,0,No,No
2754-SDJRD,Female,1,No,No
8406-LNMHF,Male,1,Yes,No
5816-SCGFC,Female,1,No,No
5982-FPVQN,Female,0,Yes,Yes
0961-ZWLVI,Male,0,No,Yes
8731-WBBMB,Female,0,Yes,No
9019-QVLZD,Female,0,No,No
8085-MSNLK,Female,0,Yes,No
7609-NRNCA,Female,0,No,No
5119-KEPFY,Male,0,Yes,No
7321-KKSDU,Male,0,No,Yes
5173-ZXXXL,Male,0,No,No
4641-FROLU,Female,0,Yes,Yes
1309-BXVOQ,Male,0,Yes,No
7762-URZQH,Male,0,Yes,No
5301-GAUUY,Male,0,No,No
6980-IMXXE,Female,0,Yes,Yes
9851-KIELU,Male,0,No,No
7206-GZCDC,Female,1,No,No
8413-YNHNV,Male,0,No,No
1374-DMZUI,Female,1,No,No
1525-LNLOJ,Male,0,Yes,Yes
2346-DJQTB,Female,0,No,No
9927-DSWDF,Male,0,Yes,No
1098-KFQEC,Female,0,Yes,Yes
6000-APYLU,Male,0,No,No
0058-EVZWM,Female,0,Yes,No
1621-YNCJH,Female,0,Yes,No
0818-OCPZO,Male,1,No,No
5055-BRMNE,Female,0,Yes,Yes
0406-BPDVR,Female,1,Yes,No
0979-MOZQI,Male,0,Yes,No
6229-UOLQL,Male,0,Yes,Yes
3331-HQDTW,Female,0,No,No
3023-GFLBR,Female,0,Yes,Yes
5380-AFSSK,Female,0,No,No
6036-TTFYU,Female,0,Yes,No
4636-JGAAI,Male,0,Yes,No
0193-ESZXP,Female,1,Yes,No
8016-ZMGMO,Female,1,Yes,No
8327-WKMIE,Male,0,No,No
4647-XXZAM,Female,0,Yes,Yes
2753-JMMCV,Male,0,No,No
8701-DGLVH,Male,0,No,No
0322-CHQRU,Male,0,No,No
7799-DSEWS,Male,0,No,No
2239-CGBUZ,Female,0,Yes,No
6278-FEPBZ,Female,0,No,No
6215-NQCPY,Male,0,No,No
0401-WDBXM,Male,0,Yes,Yes
4573-JKNAE,Male,0,No,Yes
0343-QLUZP,Male,0,No,No
6878-GGDWG,Female,0,Yes,No
9840-DVNDC,Male,0,No,No
4770-UEZOX,Male,0,No,No
8231-BSWXX,Male,0,No,No
5673-FSSMF,Female,0,No,No
8086-OVPWV,Male,0,No,No
9680-NIAUV,Female,0,Yes,Yes
1921-KYSAY,Female,0,No,No
9334-GWGOW,Male,1,Yes,No
6522-YRBXD,Male,1,Yes,No
8819-IMISP,Male,0,No,No
4652-ODEVH,Male,0,Yes,Yes
0236-HFWSV,Male,0,No,No
5849-ASHZJ,Male,0,No,Yes
6486-LHTMA,Female,1,Yes,No
4174-LPGTI,Female,0,Yes,Yes
7369-TRPFD,Male,0,No,No
6207-WIOLX,Female,0,Yes,Yes
5947-SGKCL,Female,0,Yes,Yes
0508-OOLTO,Female,0,Yes,Yes
8182-PNAGI,Male,0,No,No
2070-XYMFH,Female,1,No,No
3530-VWVGU,Female,0,Yes,Yes
0218-QNVAS,Male,0,Yes,Yes
7748-UMTRK,Female,1,No,Yes
5537-UXXVS,Female,0,Yes,No
4727-MCYZG,Male,0,No,No
2211-RMNHO,Female,0,Yes,Yes
3061-BCKYI,Male,0,No,No
4464-JCOLN,Male,0,Yes,Yes
7459-IMVYU,Male,0,No,No
8969-PRHFK,Male,0,No,No
1550-EENBN,Female,0,No,No
8619-IJNDK,Female,0,Yes,Yes
0795-GMVQO,Male,0,Yes,No
3967-KXAPS,Male,0,Yes,No
3757-NJYBX,Male,1,Yes,No
1183-CANVH,Female,0,Yes,No
7520-HQWJU,Female,0,Yes,Yes
2883-ILGWO,Male,1,No,No
0725-CXOTM,Female,0,No,No
3058-WQDRE,Male,0,No,No
8931-GJJIQ,Female,0,No,No
2990-OGYTD,Female,0,Yes,No
5875-YPQFJ,Male,0,No,No
2984-MIIZL,Male,0,No,No
6653-CBBOM,Female,0,No,No
2484-DGXPZ,Female,0,Yes,Yes
7587-RZNME,Male,0,No,No
3855-ONCAR,Female,0,Yes,Yes
2105-PHWON,Female,0,Yes,No
4534-WGCIR,Female,0,Yes,Yes
8815-LMFLX,Male,0,Yes,Yes
8443-ZRDBZ,Male,0,No,No
1591-MQJTP,Male,1,Yes,No
1559-DTODC,Male,0,No,No
4566-QVRRW,Female,0,Yes,No
5092-STPKP,Female,0,No,No
3094-JOJAI,Male,0,No,No
5650-VDUDS,Female,0,No,No
3096-IZETN,Female,0,No,No
3254-YRILK,Male,1,No,No
7813-ZGGAW,Male,1,No,No
5756-OZRIO,Male,1,Yes,No
1016-DJTSV,Male,1,No,No
5204-HMGYF,Female,0,Yes,Yes
3669-LVWZB,Male,0,No,No
2577-GVSIL,Male,0,Yes,Yes
1444-VVSGW,Male,0,Yes,No
5419-JPRRN,Male,0,No,No
4673-KKSLS,Female,0,No,No
4441-NIHPT,Female,1,No,No
3315-IKYZQ,Male,0,Yes,Yes
2682-KEVRP,Female,1,No,No
4730-AWNAU,Male,0,Yes,Yes
8564-LDKFL,Male,0,Yes,No
3097-IDVPU,Male,0,Yes,Yes
5729-KLZAR,Female,0,Yes,Yes
6352-TWCAU,Female,0,No,No
8263-OKETD,Female,0,No,No
6698-OXETB,Male,0,No,No
4537-CIBHB,Female,0,Yes,Yes
3230-JCNZS,Female,0,Yes,Yes
0264-CNITK,Female,0,Yes,Yes
1043-UXOVO,Female,0,No,No
3410-YOQBQ,Female,0,No,No
8375-DKEBR,Female,1,No,No
4508-OEBEY,Male,0,Yes,No
0151-ONTOV,Female,0,No,No
5884-GCYMI,Male,0,No,No
4355-HBJHH,Male,0,Yes,Yes
9699-UBQFS,Female,1,Yes,No
7658-UYUQS,Male,1,Yes,No
4220-TINQT,Female,0,Yes,No
7115-IRDHS,Female,0,Yes,No
3283-WCWXT,Male,0,Yes,Yes
1709-EJDOX,Female,0,Yes,Yes
7244-KXYZN,Female,0,No,No
9762-YAQAA,Male,0,No,No
2799-TSLAG,Female,0,Yes,Yes
0235-KGSLC,Female,0,No,No
9741-YLNTD,Male,0,No,No
3791-LGQCY,Female,1,Yes,No
5829-NVSQN,Female,0,Yes,No
6551-VLJMV,Male,0,Yes,No
1866-ZSLJM,Male,0,No,No
0885-HMGPY,Male,0,No,No
5656-JAMLX,Male,0,No,No
7245-JMTTQ,Female,0,No,No
2446-ZKVAF,Male,0,Yes,No
6599-CEBNN,Female,0,No,No
4223-WOZCM,Male,1,No,No
4992-LTJNE,Male,0,Yes,Yes
8008-ESFLK,Female,0,Yes,No
5760-FXFVO,Male,0,No,No
3569-EDBPQ,Female,0,No,No
3500-NSDOA,Male,0,Yes,Yes
8571-ZCMCX,Female,0,Yes,Yes
6686-YPGHK,Male,1,No,No
0310-VQXAM,Male,0,No,No
3096-WPXBT,Female,0,Yes,Yes
2234-EOFPT,Male,0,Yes,No
6461-PPAXN,Female,0,Yes,Yes
2809-ILCYT,Female,0,Yes,No
4958-XCBDQ,Male,1,No,No
5989-OMNJE,Female,0,Yes,Yes
1043-YCUTE,Male,0,Yes,No
7402-EYFXX,Male,1,No,No
1813-JYWTO,Female,0,Yes,No
7032-LMBHI,Female,0,No,No
9191-MYQKX,Female,0,Yes,No
1196-AMORA,Male,0,No,No
0565-IYCGT,Male,0,No,No
8148-WOCMK,Male,0,Yes,Yes
4776-XSKYQ,Female,0,Yes,Yes
3935-TBRZZ,Male,0,Yes,Yes
9114-DPSIA,Male,0,Yes,Yes
3143-ILDAL,Male,0,No,No
1952-DVVSW,Female,0,Yes,No
3871-IKPYH,Male,1,No,No
3209-ZPKFI,Male,0,Yes,Yes
4625-LAMOB,Male,0,No,No
9837-BMCLM,Male,0,No,No
4080-OGPJL,Female,0,No,No
0787-LHDYT,Male,0,No,No
3071-MVJCD,Male,0,Yes,Yes
7825-GKXMW,Female,0,No,No
6726-NNFWD,Female,1,Yes,No
5820-PTRYM,Female,1,Yes,No
7785-RDVIG,Female,0,Yes,Yes
0774-IFUVM,Male,0,Yes,Yes
2054-PJOCK,Female,0,No,No
7789-HKSBS,Female,1,Yes,No
6629-LADHQ,Female,0,No,No
1385-TQOZW,Female,0,No,No
1452-VOQCH,Male,0,No,No
0298-XACET,Male,0,Yes,Yes
7028-DVOIQ,Male,1,No,No
5616-PRTNT,Male,0,No,Yes
3733-LSYCE,Female,0,Yes,No
9432-VOFYX,Male,0,No,No
0195-IESCP,Male,0,Yes,No
7562-UXTPG,Female,0,No,No
2656-TABEH,Male,0,Yes,No
2055-PDADH,Female,1,No,No
2890-WFBHU,Female,0,No,No
6551-GNYDG,Female,0,Yes,Yes
2672-DZUOY,Male,0,No,No
7142-HVGBG,Male,1,Yes,No
4546-FOKWR,Female,0,No,No
6313-GIDIT,Male,1,No,No
4430-YHXGG,Female,0,No,Yes
5146-CBVOE,Female,0,No,No
9619-GSATL,Female,0,No,No
8808-ELEHO,Male,1,No,No
9644-UMGQA,Male,0,Yes,Yes
8853-TZDGH,Female,0,No,No
3999-WRNGR,Female,0,Yes,Yes
2923-ARZLG,Male,0,Yes,Yes
0871-OPBXW,Female,0,No,No
9691-HKOVS,Female,0,Yes,No
1427-VERSM,Female,0,Yes,No
1298-PHBTI,Male,0,Yes,Yes
4662-EKDPQ,Male,0,No,No
9586-JGQKH,Female,0,Yes,No
6261-RCVNS,Female,0,No,No
6946-LMSQS,Male,1,Yes,No
2075-RMJIK,Female,0,Yes,Yes
3258-ZKPAI,Male,0,Yes,Yes
9369-XFEHK,Female,1,Yes,No
3536-IQCTX,Male,1,Yes,No
8752-IMQOS,Male,0,Yes,Yes
9850-OWRHQ,Female,0,Yes,No
0196-VULGZ,Female,1,Yes,No
5748-RNCJT,Male,0,No,No
0928-XUTSN,Female,0,No,No
7611-YKYTC,Male,0,Yes,Yes
0916-KNFAJ,Male,0,Yes,No
2045-BMBTJ,Female,1,No,No
0471-LVHGK,Male,0,Yes,No
1950-KSVVJ,Female,0,Yes,No
1568-BEKZM,Male,1,Yes,No
3400-ESFUW,Male,0,Yes,Yes
9746-YKGXB,Male,0,Yes,Yes
6338-AVWCY,Male,0,No,No
4817-VYYWS,Female,0,No,No
7136-RVDTZ,Male,1,No,No
5141-ZUVBH,Female,0,No,Yes
8779-YIQQA,Male,0,Yes,Yes
4877-TSOFF,Female,0,Yes,Yes
0303-UNCIP,Male,0,No,No
6618-RYATB,Female,0,No,No
7872-RDDLZ,Female,1,No,No
9199-PWQVC,Female,0,Yes,No
6992-TKNYO,Male,0,Yes,No
0214-JHPFW,Female,0,Yes,No
9313-CDOGY,Male,0,Yes,Yes
6637-KYRCV,Female,0,Yes,Yes
3521-MNKLV,Male,0,No,No
4652-NNHNY,Male,0,Yes,No
5472-CVMDX,Female,0,No,No
8384-FZBJK,Female,0,Yes,Yes
2519-LBNQL,Male,1,Yes,No
2065-MMKGR,Female,0,No,No
2961-VNFKL,Female,0,Yes,No
6038-GCYEC,Female,0,No,No
0067-DKWBL,Male,1,No,No
2804-ETQDK,Male,0,No,Yes
0895-DQHEW,Male,0,Yes,No
9239-GZHZE,Female,0,Yes,No
1241-FPMOF,Male,0,No,No
6283-GITPX,Male,0,No,Yes
6689-TCZHQ,Female,1,No,No
4825-FUREZ,Male,0,Yes,No
4959-JOSRX,Female,0,Yes,No
1428-GTBJJ,Male,0,No,No
9170-GYZJC,Female,0,Yes,Yes
8690-ZVLCL,Female,0,Yes,Yes
5889-JTMUL,Female,1,Yes,No
4307-KTUMW,Male,0,Yes,No
5949-XIKAE,Female,0,Yes,Yes
5802-ADBRC,Female,0,Yes,No
4366-CTOUZ,Female,0,No,No
1849-RJYIG,Female,0,No,No
6713-OKOMC,Female,0,No,No
8450-LUGUK,Female,0,Yes,Yes
9782-LGXMC,Female,0,Yes,Yes
1049-FYSYG,Female,0,Yes,No
5442-PPTJY,Male,0,Yes,Yes
0320-JDNQG,Male,0,Yes,Yes
6614-YOLAC,Female,0,Yes,Yes
8722-PRFDV,Female,0,Yes,Yes
7030-NJVDP,Male,0,Yes,No
0607-MVMGC,Male,0,Yes,Yes
2541-YGPKE,Male,0,Yes,Yes
9692-TUSXH,Female,0,No,No
4922-CVPDX,Female,0,Yes,No
1750-CSKKM,Male,0,No,Yes
1728-BQDMA,Female,0,No,No
7521-AFHAB,Female,0,Yes,Yes
5868-YWPDW,Male,1,Yes,No
1320-REHCS,Male,1,No,No
1023-BQXZE,Male,0,No,No
5832-TRLPB,Male,0,No,No
3967-VQOGC,Female,0,Yes,Yes
9661-ACXBS,Female,0,No,No
5602-BVFMK,Female,0,No,No
4323-SADQS,Male,0,Yes,Yes
1539-LNKHM,Female,0,No,No
7470-MCQTK,Female,0,Yes,No
5136-RGMZO,Male,0,No,No
6543-CPZMK,Male,0,Yes,Yes
9639-BUJXT,Male,0,No,No
7856-GANIL,Male,1,Yes,No
4415-WNGVR,Female,1,Yes,No
3481-JHUZH,Male,0,Yes,No
0278-YXOOG,Male,0,No,No
5227-JSCFE,Male,1,Yes,No
2091-GPPIQ,Female,0,Yes,Yes
9643-YBLUR,Male,0,Yes,No
9419-IPPBE,Female,0,Yes,Yes
2877-VDUER,Female,0,Yes,Yes
2924-KHUVI,Male,0,Yes,No
0439-IFYUN,Female,1,No,No
2587-EKXTS,Male,0,No,No
6661-EIPZC,Female,0,Yes,Yes
5756-JYOJT,Female,0,No,No
3259-FDWOY,Male,0,Yes,Yes
1480-IVEVR,Male,1,Yes,No
8070-AAWZP,Male,1,Yes,No
2001-EWBQU,Female,0,No,No
2606-RMDHZ,Male,0,No,No
5688-KZTSN,Male,0,Yes,Yes
5956-YHHRX,Male,1,No,No
6563-VRERX,Male,0,Yes,Yes
7243-LCGGZ,Female,0,No,No
3777-XROBG,Female,0,Yes,Yes
5081-NWSUP,Female,0,No,No
5442-BXVND,Female,0,Yes,Yes
0612-RTZZA,Female,1,No,No
5103-MHMHY,Female,0,No,Yes
5269-NRGDP,Male,0,Yes,Yes
0902-RFHOF,Male,0,No,No
8601-QACRS,Female,0,No,No
6333-YDVLT,Male,0,No,No
5730-RIITO,Female,1,No,No
8125-QPFJD,Female,0,Yes,No
6270-OMFIW,Male,0,Yes,No
7879-CGSFV,Male,0,No,No
3870-SPZSI,Female,0,Yes,Yes
8873-GLDMH,Female,0,No,No
5716-LIBJC,Female,0,No,Yes
0224-NIJLP,Male,0,Yes,Yes
4713-ZBURT,Male,0,No,Yes
3870-MQAMG,Female,0,Yes,No
3550-SAHFP,Female,0,No,No
4700-UBQMV,Male,0,Yes,Yes
0727-BMPLR,Female,1,No,No
3627-FHKBK,Female,0,No,No
9142-KZXOP,Male,0,No,No
5980-BDHPY,Male,0,Yes,No
4418-LZMSV,Male,0,Yes,Yes
8123-QBNAZ,Female,0,Yes,Yes
5743-KHMNA,Male,0,No,No
0781-LKXBR,Male,1,No,No
9931-KGHOA,Female,0,Yes,No
7124-UGSUR,Female,1,Yes,No
5329-KRDTM,Male,1,Yes,No
1024-VRZHF,Male,0,Yes,No
4482-EWFMI,Female,0,No,No
0366-NQSHS,Male,0,No,No
8752-STIVR,Female,0,No,No
8878-HMWBV,Male,0,No,No
3050-GBUSH,Female,0,No,No
6718-BDGHG,Female,0,Yes,No
1830-IPXVJ,Female,0,Yes,Yes
7481-ATQQS,Female,1,No,No
5203-XEHAX,Female,0,No,No
7054-LGEQW,Female,0,No,No
3166-PNEOF,Female,0,No,No
4585-HETAI,Female,0,Yes,Yes
0872-CASZJ,Male,0,Yes,No
7396-VJUZB,Male,0,Yes,Yes
7644-OMVMY,Male,0,Yes,Yes
5847-MXBEO,Male,0,No,No
8398-TBIYD,Female,0,No,No
2533-TIBIX,Male,0,Yes,Yes
0761-AETCS,Female,0,No,No
1447-PJGGA,Female,0,No,No
6986-IJDHX,Male,0,Yes,Yes
6806-YDEUL,Female,1,No,No
3688-FTHLT,Female,0,No,No
5202-IVJNU,Female,0,No,Yes
0754-EEBDC,Male,0,Yes,Yes
9572-MTILT,Male,0,Yes,No
0197-PNKNK,Female,0,Yes,Yes
7217-JYHOQ,Male,0,Yes,Yes
2030-BTZRO,Male,0,Yes,Yes
8087-LGYHQ,Male,0,No,No
7337-CINUD,Female,0,Yes,Yes
1577-HKTFG,Female,0,Yes,No
8184-WMOFI,Male,0,Yes,Yes
1293-HHSHJ,Female,0,No,No
6051-PTVNS,Female,0,Yes,Yes
3995-WFCSM,Female,0,No,No
9253-QXKBE,Male,1,Yes,No
2080-GKCWQ,Male,0,No,No
2519-ERQOJ,Male,1,No,No
3074-GQWYX,Male,0,No,No
4389-UEFCZ,Female,0,Yes,No
2856-NNASM,Male,1,No,No
8065-YKXKD,Female,0,No,No
8207-VVMYB,Female,0,Yes,No
6365-MTGZX,Male,0,No,No
9391-TTOYH,Female,0,No,No
6682-VCIXC,Female,0,Yes,Yes
6121-VZNQB,Female,0,No,No
2359-KMGLI,Male,0,No,No
8433-WPJTV,Female,1,Yes,Yes
1061-PNTHC,Female,0,Yes,Yes
8580-AECUZ,Male,1,No,No
1104-TNLZA,Male,1,Yes,No
1442-BQPVU,Female,0,No,No
4277-PVRAN,Female,0,No,No
6077-BDPXA,Female,0,No,No
5143-WMWOG,Male,0,No,No
6005-OBZPH,Female,1,No,No
6894-LFHLY,Male,1,No,No
2732-ISEZX,Female,0,No,No
1481-ZUWZA,Male,0,No,No
2782-LFZVW,Female,0,No,No
5293-WXJAK,Female,1,Yes,No
8444-WRIDW,Female,1,No,No
0621-TSSMU,Male,0,Yes,No
6925-BAYGL,Female,1,Yes,No
3237-AJGEH,Female,0,Yes,Yes
6904-JLBGY,Female,1,No,No
9620-ENEJV,Female,0,No,No
5322-TEUJK,Female,0,Yes,Yes
9364-YKUVW,Male,0,No,No
6463-MVYRY,Female,1,No,No
6484-LATFU,Male,0,No,No
8718-PTMEZ,Female,0,No,No
7711-GQBZC,Female,0,Yes,Yes
8722-NGNBH,Male,0,No,No
2432-TFSMK,Male,0,No,No
1472-TNCWL,Male,0,No,Yes
2724-FJDYW,Male,0,No,Yes
0301-KOBTQ,Male,0,No,No
7044-YAACC,Male,1,Yes,No
8290-YWKHZ,Female,1,Yes,No
5908-QMGOE,Male,1,No,No
4795-KTRTH,Female,1,Yes,No
5057-RKGLH,Female,0,Yes,Yes
4065-JJAVA,Female,0,No,No
2018-QKYGT,Male,0,Yes,Yes
7379-FNIUJ,Male,0,No,No
1970-KKFWL,Female,0,No,No
7311-MQJCH,Female,0,No,No
5896-NPFWW,Male,0,Yes,Yes
8791-GFXLZ,Male,0,No,No
4979-HPRFL,Male,0,Yes,Yes
6181-AXXYF,Male,0,Yes,Yes
7908-QCBCA,Female,0,Yes,No
6877-TJMBR,Male,0,Yes,No
0975-UYDTX,Female,0,Yes,No
4581-LNWUM,Female,0,No,No
4957-TIALW,Female,0,No,Yes
4989-LIXVT,Male,1,No,No
0886-QGENL,Female,1,Yes,No
2799-ARNLO,Female,1,Yes,No
3027-YNWZU,Female,0,Yes,No
9578-VRMNM,Female,0,No,No
8943-URTMR,Female,0,No,No
8007-YYPWD,Female,0,No,No
4567-AKPIA,Female,0,Yes,Yes
6927-WTFIV,Male,1,No,No
5914-GXMDA,Female,0,Yes,No
7767-UXAGJ,Male,0,No,No
4827-DPADN,Female,0,Yes,Yes
5788-YPOEG,Female,0,Yes,Yes
7242-EDTYC,Male,0,No,Yes
1676-MQAOA,Male,0,No,No
5168-MSWXT,Male,0,Yes,Yes
1976-AZZPJ,Male,0,Yes,No
8711-LOBKY,Male,0,Yes,Yes
